"Date","CASH3.SA.Open","CASH3.SA.High","CASH3.SA.Low","CASH3.SA.Close","CASH3.SA.Volume","CASH3.SA.Adjusted"
2024-05-14,5.5,5.82000017166138,5.42999982833862,5.59999990463257,8108700,3.44924569129944
2024-05-15,5.55000019073486,5.96000003814697,5.55000019073486,5.78999996185303,3011700,3.56627368927002
2024-05-16,5.80000019073486,5.8600001335144,5.65000009536743,5.75,1649300,3.54163646697998
2024-05-17,5.75,5.90000009536743,5.63000011444092,5.88000011444092,1648300,3.62170815467834
2024-05-20,5.84000015258789,6.40000009536743,5.80999994277954,6.19000005722046,5692800,3.81264853477478
2024-05-21,6.15000009536743,6.25,5.6399998664856,5.69999980926514,3510700,3.51083946228027
2024-05-22,5.63000011444092,5.76999998092651,5.48000001907349,5.55000019073486,2966100,3.41844916343689
2024-05-23,5.55000019073486,5.65999984741211,5.30000019073486,5.36999988555908,2107900,3.30758023262024
2024-05-24,5.34999990463257,5.48999977111816,5.30999994277954,5.34000015258789,1328900,3.28910231590271
2024-05-27,5.34000015258789,5.46000003814697,5.32000017166138,5.44000005722046,744200,3.35069608688354
2024-05-28,5.53000020980835,5.55999994277954,5.28000020980835,5.34999990463257,1090300,3.29526162147522
2024-05-29,5.30000019073486,5.32000017166138,5.15000009536743,5.30000019073486,1013200,3.26446485519409
2024-05-31,5.26999998092651,5.32000017166138,5.19999980926514,5.28999996185303,873800,3.258305311203
2024-06-03,5.30000019073486,5.46999979019165,5.25,5.40000009536743,1550700,3.32605862617493
2024-06-04,5.3899998664856,5.40000009536743,5.25,5.3899998664856,1681000,3.31989908218384
2024-06-05,5.34999990463257,5.44000005722046,5.28999996185303,5.34000015258789,1818400,3.28910231590271
2024-06-06,5.30999994277954,5.48999977111816,5.30999994277954,5.38000011444092,1104800,3.31373977661133
2024-06-07,5.34000015258789,5.3899998664856,5.30999994277954,5.38000011444092,401800,3.31373977661133
2024-06-10,5.38000011444092,5.42999982833862,5.28000020980835,5.32000017166138,1480700,3.27678370475769
2024-06-11,5.32000017166138,6.21000003814697,5.32000017166138,6.15000009536743,5744700,3.78801107406616
2024-06-12,6.13000011444092,6.40000009536743,5.71000003814697,5.82000017166138,3288700,3.58475208282471
2024-06-13,5.78000020980835,5.94999980926514,5.59999990463257,5.86999988555908,1209200,3.61554861068726
2024-06-14,5.86999988555908,5.92000007629395,5.69999980926514,5.8600001335144,965700,3.60938954353333
2024-06-17,5.84000015258789,5.84999990463257,5.65000009536743,5.69999980926514,1195300,3.51083946228027
2024-06-18,5.69999980926514,5.82000017166138,5.63000011444092,5.65999984741211,1452700,3.48620200157166
2024-06-19,5.65000009536743,5.76000022888184,5.55999994277954,5.57000017166138,1309900,3.43076777458191
2024-06-20,5.6100001335144,5.71000003814697,5.3600001335144,5.40000009536743,2031500,3.32605862617493
2024-06-21,5.34999990463257,5.44999980926514,5.25,5.38000011444092,2049900,3.31373977661133
2024-06-24,5.38000011444092,5.69999980926514,5.38000011444092,5.69000005722046,1547600,3.50468015670776
2024-06-25,5.61999988555908,5.69999980926514,5.53999996185303,5.57999992370605,890600,3.43692708015442
2024-06-26,5.53000020980835,5.69000005722046,5.48000001907349,5.65000009536743,1390900,3.48004269599915
2024-06-27,5.6399998664856,5.84000015258789,5.61999988555908,5.84000015258789,1737700,3.59707069396973
2024-06-28,5.84999990463257,5.94000005722046,5.75,5.84999990463257,1141900,3.60322999954224
2024-07-01,5.94000005722046,5.94999980926514,5.55000019073486,5.55000019073486,3744300,3.41844916343689
2024-07-02,5.55000019073486,5.59999990463257,5.42000007629395,5.46000003814697,1410500,3.36301469802856
2024-07-03,5.51000022888184,5.80000019073486,5.51000022888184,5.73000001907349,1985600,3.52931761741638
2024-07-04,5.75,6.01999998092651,5.75,6.01999998092651,2081400,3.70793914794922
2024-07-05,6.01999998092651,6.38000011444092,6,6.19000005722046,3678800,3.81264853477478
2024-07-08,6.13000011444092,6.25,5.98999977111816,6.21999979019165,1224100,3.83112645149231
2024-07-09,6.19999980926514,6.25,6.1100001335144,6.1100001335144,765200,3.76337361335754
2024-07-10,6.15000009536743,6.25,6,6.03999996185303,1176600,3.72025799751282
2024-07-11,6.07000017166138,6.21000003814697,6.03999996185303,6.15000009536743,1298900,3.78801107406616
2024-07-12,6.17000007629395,6.17999982833862,6.05999994277954,6.09000015258789,704400,3.75105500221252
2024-07-15,6.1100001335144,6.17999982833862,5.98999977111816,6,1162500,3.6956205368042
2024-07-16,6,6.1399998664856,6,6.1399998664856,639700,3.78185153007507
2024-07-17,6.1399998664856,6.28000020980835,6.05999994277954,6.26000022888184,1582100,3.85576415061951
2024-07-18,6.25,6.25,5.75,5.75,3081400,3.54163646697998
2024-07-19,5.75,5.86999988555908,5.71999979019165,5.78999996185303,880400,3.56627368927002
2024-07-22,5.78999996185303,5.84999990463257,5.73000001907349,5.76000022888184,551800,3.54779577255249
2024-07-23,5.80000019073486,5.8899998664856,5.71999979019165,5.8899998664856,691400,3.62786746025085
2024-07-24,5.86999988555908,5.86999988555908,5.76999998092651,5.76999998092651,589200,3.553955078125
2024-07-25,5.80000019073486,5.84999990463257,5.71999979019165,5.71999979019165,532400,3.52315807342529
2024-07-26,5.75,5.84000015258789,5.71999979019165,5.84000015258789,435100,3.59707069396973
2024-07-29,5.84999990463257,5.84999990463257,5.73000001907349,5.73999977111816,531300,3.53547692298889
2024-07-30,5.75,5.75,5.57000017166138,5.59000015258789,992500,3.44308662414551
2024-07-31,5.6100001335144,5.65000009536743,5.57000017166138,5.57000017166138,375300,3.43076777458191
2024-08-01,5.59999990463257,5.69999980926514,5.44999980926514,5.44999980926514,996200,3.35685515403748
2024-08-02,5.44999980926514,5.63000011444092,5.44999980926514,5.63000011444092,793800,3.46772408485413
2024-08-05,5.3899998664856,5.51999998092651,5.32000017166138,5.40999984741211,1085300,3.33221769332886
2024-08-06,5.46000003814697,5.53000020980835,5.3899998664856,5.40999984741211,566100,3.33221769332886
2024-08-07,5.46000003814697,5.61999988555908,5.46000003814697,5.55999994277954,719800,3.42460823059082
2024-08-08,5.57999992370605,5.67000007629395,5.57000017166138,5.65000009536743,542700,3.48004269599915
2024-08-09,5.80999994277954,6.48000001907349,5.80999994277954,6.36999988555908,4764600,3.92351698875427
2024-08-12,6.38000011444092,6.92999982833862,6.38000011444092,6.92000007629395,3473100,4.262282371521
2024-08-13,6.94999980926514,6.98999977111816,6.17999982833862,6.19999980926514,3518600,3.81880784034729
2024-08-14,6.30000019073486,6.40000009536743,6.11999988555908,6.40000009536743,1282500,3.94199538230896
2024-08-15,6.40000009536743,6.48999977111816,6.26000022888184,6.28000020980835,1054700,3.86808300018311
2024-08-16,6.28000020980835,6.3899998664856,6.19999980926514,6.21999979019165,935300,3.83112645149231
2024-08-19,6.21999979019165,6.44000005722046,6.21999979019165,6.44000005722046,685100,3.96663284301758
2024-08-20,6.42999982833862,6.48999977111816,6.30999994277954,6.3899998664856,617900,3.93583583831787
2024-08-21,6.44999980926514,6.63000011444092,6.30999994277954,6.40999984741211,1026100,3.94815444946289
2024-08-22,6.3899998664856,6.3899998664856,6.30999994277954,6.32000017166138,462300,3.89272046089172
2024-08-23,6.40999984741211,6.42999982833862,6.30999994277954,6.34999990463257,894300,3.91119837760925
2024-08-26,6.40000009536743,6.44999980926514,6.23999977111816,6.44000005722046,1151200,3.96663284301758
2024-08-27,6.44000005722046,6.90000009536743,6.42000007629395,6.67000007629395,3497000,4.10829830169678
2024-08-28,6.67000007629395,6.76999998092651,6.53999996185303,6.71999979019165,1056400,4.13909482955933
2024-08-29,6.71999979019165,6.75,6.63000011444092,6.73999977111816,795700,4.15141344070435
2024-08-30,6.73999977111816,6.90000009536743,6.69000005722046,6.90000009536743,2062200,4.24996376037598
2024-09-02,6.98000001907349,6.98999977111816,6.55000019073486,6.57999992370605,4238200,4.05286359786987
2024-09-03,4.07000017166138,4.44000005722046,3.94000005722046,4.26000022888184,8114200,4.26000022888184
2024-09-04,4.21000003814697,4.42000007629395,4.19999980926514,4.23999977111816,2420600,4.23999977111816
2024-09-05,4.23999977111816,4.42000007629395,4.23999977111816,4.40999984741211,3326700,4.40999984741211
2024-09-06,4.40999984741211,4.40999984741211,4.19000005722046,4.19000005722046,1350800,4.19000005722046
2024-09-09,4.19999980926514,4.30000019073486,4.15000009536743,4.28999996185303,1567600,4.28999996185303
2024-09-10,4.28999996185303,4.28999996185303,4.17000007629395,4.17999982833862,1075800,4.17999982833862
2024-09-11,4.19999980926514,4.30999994277954,4.15999984741211,4.28999996185303,1011700,4.28999996185303
2024-09-12,4.28000020980835,4.36999988555908,4.23000001907349,4.32999992370605,1515500,4.32999992370605
2024-09-13,4.3600001335144,4.53999996185303,4.30999994277954,4.36999988555908,2291500,4.36999988555908
2024-09-16,4.36999988555908,4.42000007629395,4.28999996185303,4.42000007629395,2412000,4.42000007629395
2024-09-17,4.40000009536743,4.40999984741211,4.30999994277954,4.3899998664856,738600,4.3899998664856
2024-09-18,4.30999994277954,4.36999988555908,4.15999984741211,4.19000005722046,2148900,4.19000005722046
2024-09-19,4.19000005722046,4.30000019073486,4.1100001335144,4.1100001335144,1133400,4.1100001335144
2024-09-20,4.1100001335144,4.17999982833862,4.07000017166138,4.17000007629395,1508500,4.17000007629395
2024-09-23,4.15000009536743,4.26999998092651,4.07000017166138,4.21999979019165,1354900,4.21999979019165
2024-09-24,4.26999998092651,4.36999988555908,4.23000001907349,4.26000022888184,1258100,4.26000022888184
2024-09-25,4.25,4.26000022888184,4.19000005722046,4.23999977111816,421900,4.23999977111816
2024-09-26,4.26999998092651,4.28000020980835,4.13000011444092,4.19000005722046,1027900,4.19000005722046
2024-09-27,4.15999984741211,4.23000001907349,4.11999988555908,4.11999988555908,427600,4.11999988555908
2024-09-30,4.15000009536743,4.15999984741211,4.05999994277954,4.05999994277954,720400,4.05999994277954
2024-10-01,4.05999994277954,4.05999994277954,3.89000010490417,3.89000010490417,1413300,3.89000010490417
2024-10-02,3.98000001907349,4,3.86999988555908,3.86999988555908,992900,3.86999988555908
2024-10-03,3.89000010490417,3.92000007629395,3.79999995231628,3.79999995231628,1046200,3.79999995231628
2024-10-04,3.86999988555908,3.86999988555908,3.73000001907349,3.75999999046326,538600,3.75999999046326
2024-10-07,3.85999989509583,3.85999989509583,3.60999989509583,3.6800000667572,1281400,3.6800000667572
2024-10-08,3.65000009536743,3.70000004768372,3.61999988555908,3.61999988555908,595300,3.61999988555908
2024-10-09,3.61999988555908,3.61999988555908,3.49000000953674,3.49000000953674,856300,3.49000000953674
2024-10-10,3.49000000953674,3.5699999332428,3.39000010490417,3.40000009536743,1463800,3.40000009536743
2024-10-11,3.41000008583069,3.5,3.3199999332428,3.5,1041300,3.5
2024-10-14,3.5,3.70000004768372,3.44000005722046,3.69000005722046,1418900,3.69000005722046
2024-10-15,3.70000004768372,3.75,3.61999988555908,3.61999988555908,1297500,3.61999988555908
2024-10-16,3.63000011444092,3.65000009536743,3.55999994277954,3.58999991416931,417000,3.58999991416931
2024-10-17,3.54999995231628,3.59999990463257,3.50999999046326,3.52999997138977,617100,3.52999997138977
2024-10-18,3.5699999332428,3.5699999332428,3.38000011444092,3.40000009536743,905100,3.40000009536743
2024-10-21,3.39000010490417,3.47000002861023,3.35999989509583,3.46000003814697,875000,3.46000003814697
2024-10-22,3.45000004768372,3.60999989509583,3.40000009536743,3.51999998092651,1213900,3.51999998092651
2024-10-23,3.5,3.51999998092651,3.45000004768372,3.49000000953674,392600,3.49000000953674
2024-10-24,3.45000004768372,3.53999996185303,3.45000004768372,3.49000000953674,364700,3.49000000953674
2024-10-25,3.51999998092651,3.53999996185303,3.45000004768372,3.50999999046326,409300,3.50999999046326
2024-10-28,3.5,3.5699999332428,3.48000001907349,3.54999995231628,641500,3.54999995231628
2024-10-29,3.51999998092651,3.55999994277954,3.42000007629395,3.44000005722046,690900,3.44000005722046
