"Date","BRKM5.SA.Open","BRKM5.SA.High","BRKM5.SA.Low","BRKM5.SA.Close","BRKM5.SA.Volume","BRKM5.SA.Adjusted"
2020-12-14,21.5200004577637,21.7399997711182,21.0400009155273,21.2700004577637,4019000,17.3527164459229
2020-12-15,21.2700004577637,21.5699996948242,21.1900005340576,21.2099990844727,2372400,17.3037643432617
2020-12-16,21.5,22.4899997711182,21.2999992370605,22.3999996185303,10561100,18.2746047973633
2020-12-17,22.5200004577637,24.1000003814697,22.5200004577637,24.1000003814697,9178500,19.6615180969238
2020-12-18,24.1000003814697,24.4200000762939,23.6000003814697,23.7399997711182,4272100,19.3678169250488
2020-12-21,23.0699996948242,23.4400005340576,22.9099998474121,23.2700004577637,2979500,18.9843769073486
2020-12-22,23.3899993896484,23.3899993896484,22.7999992370605,23.0699996948242,2023100,18.8212108612061
2020-12-23,23.8299999237061,23.8799991607666,23.1100006103516,23.2399997711182,2993000,18.9599018096924
2020-12-28,23.3899993896484,23.6200008392334,22.9899997711182,23.0300006866455,1859900,18.7885799407959
2020-12-29,23.1800003051758,23.7000007629395,23,23.3899993896484,2112800,19.0822772979736
2020-12-30,23.3999996185303,23.8099994659424,23.2000007629395,23.5699996948242,1839700,19.2291240692139
2021-01-04,23.8899993896484,23.9500007629395,23.25,23.3500003814697,2301700,19.0496444702148
2021-01-05,23.2099990844727,23.6000003814697,22.6100006103516,23.3600006103516,2629200,19.057804107666
2021-01-06,23.3700008392334,24.4599990844727,22.8500003814697,24.2700004577637,4781500,19.8002071380615
2021-01-07,24.3400001525879,25.1399993896484,24.3099994659424,24.8700008392334,5391900,20.2897052764893
2021-01-08,24.9300003051758,25.2399997711182,24.3199996948242,24.6900005340576,2854000,20.1428565979004
2021-01-11,24.3999996185303,25.1700000762939,24.1700000762939,25.1000003814697,7211600,20.4773464202881
2021-01-12,25.0499992370605,25.2000007629395,24.5900001525879,25.1100006103516,2674400,20.4855060577393
2021-01-13,25.0200004577637,25.9599990844727,24.9099998474121,25.1000003814697,4636100,20.4773464202881
2021-01-14,25.2900009155273,25.3700008392334,24.7999992370605,25.2399997711182,2418700,20.5915622711182
2021-01-15,25.1000003814697,25.6100006103516,24.7199993133545,25.2000007629395,2837400,20.5589294433594
2021-01-18,25.3600006103516,25.6900005340576,24.75,24.8299999237061,1937500,20.2570724487305
2021-01-19,25.0300006866455,25.3799991607666,24.4500007629395,25.3799991607666,2202200,20.7057800292969
2021-01-20,25.3099994659424,25.75,25.1100006103516,25.2099990844727,1691400,20.5670852661133
2021-01-21,25.0699996948242,25.2299995422363,24.75,24.8299999237061,1744100,20.2570724487305
2021-01-22,24.3500003814697,24.3500003814697,23.8099994659424,24.0100002288818,2399700,19.5880928039551
2021-01-26,23.9099998474121,24.3799991607666,23.5300006866455,23.6499996185303,1962500,19.2943935394287
2021-01-27,23.4899997711182,23.7299995422363,23.0699996948242,23.2999992370605,1545900,19.0088520050049
2021-01-28,23.1599998474121,24.0499992370605,23.1399993896484,23.8299999237061,1812000,19.4412403106689
2021-01-29,23.5799999237061,24.4099998474121,23.3400001525879,24.2199993133545,4587600,19.7594146728516
2021-02-01,24.6100006103516,25.5900001525879,24.3099994659424,25.5599994659424,5194800,20.8526287078857
2021-02-02,25.7299995422363,27.1900005340576,25.7099990844727,27.1800003051758,5600000,22.1742744445801
2021-02-03,27.1700000762939,29.0400009155273,27.0200004577637,28.8700008392334,7172600,23.5530281066895
2021-02-04,28.9500007629395,29.9500007629395,28.75,29.7099990844727,6475400,24.2383251190186
2021-02-05,29.8199996948242,29.8400001525879,28.8299999237061,29.1599998474121,2918500,23.7896175384521
2021-02-08,29.1599998474121,29.7199993133545,28.4300003051758,28.6299991607666,3416200,23.3572292327881
2021-02-09,28.2700004577637,29.1100006103516,27.8799991607666,28.9899997711182,2725800,23.6509284973145
2021-02-10,28.8899993896484,28.9799995422363,28.2800006866455,28.8099994659424,1834200,23.504077911377
2021-02-11,29.0200004577637,29.5,28.5300006866455,29.3299999237061,3092000,23.9283103942871
2021-02-12,29.3799991607666,30.3700008392334,28.7800006866455,30.2199993133545,4987500,24.6543998718262
2021-02-17,30.5100002288818,30.9400005340576,29.8099994659424,30.5200004577637,3845100,24.89914894104
2021-02-18,30.3700008392334,30.8299999237061,30.0599994659424,30.2199993133545,2453100,24.6543998718262
2021-02-19,30.1000003814697,30.8500003814697,29.8500003814697,30.6499996185303,2608600,25.0052051544189
2021-02-22,29.0799999237061,30.2600002288818,26.9099998474121,30.0100002288818,6921200,24.4830741882324
2021-02-23,30.4300003051758,30.4899997711182,29.5400009155273,30.0900001525879,2699900,24.54833984375
2021-02-24,30.1299991607666,33.25,30.1299991607666,33.1399993896484,6355500,27.0366230010986
2021-02-25,33.1399993896484,33.2000007629395,31.3899993896484,31.7299995422363,4225500,25.886302947998
2021-02-26,31.6599998474121,32.1199989318848,31.0100002288818,31.2600002288818,4101200,25.5028648376465
2021-03-01,32.0299987792969,33.3899993896484,31.2000007629395,31.7800006866455,5013800,25.927095413208
2021-03-02,30.9500007629395,30.9500007629395,29.8099994659424,30.5100002288818,4770600,24.8909912109375
2021-03-03,30.4799995422363,30.7000007629395,28.5599994659424,29.5100002288818,6160000,24.075159072876
2021-03-04,29.3600006103516,30.3199996948242,29.3299999237061,30.1299991607666,3898400,24.5809726715088
2021-03-05,29.9799995422363,30.8400001525879,29.7900009155273,30.5300006866455,2776900,24.9073066711426
2021-03-08,29.9899997711182,31.4699993133545,29.8199996948242,30.2000007629395,4400800,24.6380825042725
2021-03-09,30.0799999237061,31.8999996185303,28.9500007629395,31.4899997711182,3973800,25.6905040740967
2021-03-10,31.7600002288818,32.9799995422363,30.7900009155273,32.1100006103516,5425400,26.1963195800781
2021-03-11,32.4500007629395,33.9000015258789,32.3899993896484,33.2099990844727,6454500,27.0937328338623
2021-03-12,33.0400009155273,34.060001373291,32.689998626709,33.7299995422363,2942000,27.5179634094238
2021-03-15,33.560001373291,34.8300018310547,33.5200004577637,34.5699996948242,3055000,28.2032623291016
2021-03-16,34.5999984741211,36.1500015258789,34.4799995422363,35.9900016784668,3577000,29.3617420196533
2021-03-17,35.7700004577637,37.5499992370605,35.7200012207031,37.4199981689453,3438600,30.5283756256104
2021-03-18,37.2900009155273,37.7400016784668,36.7000007629395,37.4500007629395,2997400,30.5528545379639
2021-03-19,37.3499984741211,38.75,36.9900016784668,37.1800003051758,4460000,30.3325805664062
2021-03-22,36.6500015258789,37.0999984741211,35.9500007629395,36.9599990844727,2664500,30.1530990600586
2021-03-23,37.0400009155273,37.9099998474121,36.6599998474121,36.6699981689453,2900400,29.9165019989014
2021-03-24,36.75,38.4500007629395,36.1100006103516,37.3400001525879,3470500,30.46311378479
2021-03-25,37.0999984741211,38.0999984741211,36.3400001525879,37.7700004577637,2910000,30.8139190673828
2021-03-26,38.2900009155273,38.4099998474121,37.439998626709,37.9099998474121,2383200,30.9281368255615
2021-03-29,37.8699989318848,39.5299987792969,37.7700004577637,39.0999984741211,2776100,31.8989753723145
2021-03-30,38.8400001525879,40.9500007629395,38.6699981689453,40.7799987792969,2762500,33.2695693969727
2021-03-31,40.5999984741211,40.9199981689453,39.2999992370605,39.689998626709,3918800,32.380313873291
2021-04-01,40.0299987792969,41.1699981689453,39.6199989318848,40.560001373291,2497000,33.090087890625
2021-04-05,40.7999992370605,41.75,40.4099998474121,41.5499992370605,2852600,33.8977584838867
2021-04-06,41.6100006103516,43.1699981689453,41.3199996948242,42.1599998474121,3093300,34.3954200744629
2021-04-07,42.0699996948242,44.9599990844727,41.9700012207031,44.6699981689453,4379900,36.4431533813477
2021-04-08,45.3600006103516,45.7099990844727,43.7099990844727,44,5879700,35.8965454101562
2021-04-09,43.7200012207031,44.0699996948242,43.0900001525879,43.3699989318848,2798400,35.3825721740723
2021-04-12,43.4300003051758,46.7900009155273,43.4300003051758,46.7599983215332,4854300,38.1482353210449
2021-04-13,46.7999992370605,47.3600006103516,46.310001373291,46.9099998474121,4754100,38.2706108093262
2021-04-14,47.2299995422363,47.5800018310547,46.5200004577637,46.8600006103516,2196300,38.2298202514648
2021-04-15,46.8499984741211,48.7000007629395,46.8499984741211,48.5200004577637,3613000,39.584098815918
2021-04-16,48.7000007629395,50.2000007629395,48,49.9799995422363,3837200,40.7752113342285
2021-04-19,52.0999984741211,52.7900009155273,51.0299987792969,52.7900009155273,6915400,43.0676956176758
2021-04-20,53,53.2400016784668,51.5200004577637,51.75,3299900,42.2192306518555
2021-04-22,52.1100006103516,52.4199981689453,49.8300018310547,50.810001373291,4559800,41.4523506164551
2021-04-23,51.1500015258789,52.8600006103516,50.7400016784668,52.6199989318848,3423300,42.9290046691895
2021-04-26,53.1800003051758,54.0900001525879,52.0800018310547,54,3633500,44.0548477172852
2021-04-27,54.0200004577637,57.0900001525879,53.7000007629395,56.0999984741211,6236800,45.7680931091309
2021-04-28,56.9199981689453,57.7799987792969,54.9799995422363,55.2299995422363,4835500,45.0583229064941
2021-04-29,55.4900016784668,56.7999992370605,54.5400009155273,56.3899993896484,4572000,46.0046844482422
2021-04-30,56.2799987792969,56.8899993896484,50.9900016784668,52.5,6654800,42.8311042785645
2021-05-03,52.8499984741211,52.9199981689453,49.3800010681152,50.0400009155273,6735200,40.824161529541
2021-05-04,49.5099983215332,50.5699996948242,48.3300018310547,49.5999984741211,5100600,40.4651908874512
2021-05-05,49.810001373291,52.3400001525879,48.8300018310547,52.0900001525879,5365100,42.4966125488281
2021-05-06,53.4000015258789,54.2799987792969,50.0499992370605,50.9000015258789,5026100,41.5257759094238
2021-05-07,51.6500015258789,53.1500015258789,50.6800003051758,52.2200012207031,4365600,42.6026725769043
2021-05-10,52.4799995422363,52.7900009155273,50.560001373291,51.3899993896484,4413900,41.9255332946777
2021-05-11,50.9700012207031,52.1399993896484,50.2099990844727,52.1100006103516,3239800,42.5129318237305
2021-05-12,52.0400009155273,52.6500015258789,50.5999984741211,51.1199989318848,3205900,41.7052574157715
2021-05-13,51.560001373291,52.810001373291,50.560001373291,51.3499984741211,2835600,41.8928985595703
2021-05-14,52.189998626709,52.5,51.5299987792969,52.1199989318848,1688100,42.5210876464844
2021-05-17,52.0999984741211,54.7999992370605,51.6800003051758,53.7599983215332,4400100,43.8590469360352
2021-05-18,54.2799987792969,54.3699989318848,51.4000015258789,51.7999992370605,3826100,42.2600212097168
2021-05-19,51.3899993896484,51.3899993896484,49.9900016784668,51.1699981689453,3388000,41.7460479736328
2021-05-20,51.2000007629395,52.4500007629395,49.6399993896484,49.9799995422363,3594500,40.7752113342285
2021-05-21,50.25,51.4700012207031,48.9000015258789,50.8199996948242,4165300,41.4605102539062
2021-05-24,51.0999984741211,51.3300018310547,49.6199989318848,50.5999984741211,3504200,41.2810287475586
2021-05-25,50.9599990844727,51.4500007629395,49.8699989318848,50.6599998474121,3509900,41.3299789428711
2021-05-26,50.9500007629395,51.7999992370605,49.5900001525879,51.5800018310547,3672800,42.0805435180664
2021-05-27,52.0999984741211,52.8800010681152,51.6199989318848,51.7900009155273,25432600,42.2518615722656
2021-05-28,51.7000007629395,52.4000015258789,51.3300018310547,51.7400016784668,1931500,42.2110748291016
2021-05-31,51.8600006103516,52.3199996948242,49.6100006103516,50.0699996948242,2972400,40.8486366271973
2021-06-01,50.4500007629395,53.6100006103516,50,53.3499984741211,5108800,43.5245590209961
2021-06-02,53.3600006103516,56.5400009155273,52.8300018310547,55.9199981689453,5424200,45.6212425231934
2021-06-04,56.6800003051758,59.3600006103516,56.0200004577637,58.9099998474121,5083400,48.0605773925781
2021-06-07,59.3899993896484,60.7400016784668,58.0900001525879,60.2000007629395,4200700,49.1130027770996
2021-06-08,60.7400016784668,61.5299987792969,56.1100006103516,56.3699989318848,4419800,45.9883689880371
2021-06-09,56.4300003051758,57.8600006103516,54.7700004577637,57.0299987792969,3956900,46.5268173217773
2021-06-10,57.5999984741211,60.189998626709,57.5299987792969,59.4599990844727,3139900,48.5092849731445
2021-06-11,60,60,57.2200012207031,57.2999992370605,3529800,46.7470932006836
2021-06-14,57.8499984741211,58.0999984741211,55.9000015258789,56.3499984741211,2714600,45.9720458984375
2021-06-15,56.5400009155273,57.5499992370605,55.560001373291,57.3899993896484,2472600,46.8205146789551
2021-06-16,57.6599998474121,57.7400016784668,56.0299987792969,56.9000015258789,3567200,46.4207572937012
2021-06-17,56.6100006103516,56.7599983215332,53.7099990844727,53.8400001525879,3302500,43.92431640625
2021-06-18,54.0800018310547,54.9700012207031,52.4799995422363,54.060001373291,2901500,44.1038017272949
2021-06-21,54.5499992370605,55.189998626709,53.3800010681152,55.1100006103516,1863500,44.9604225158691
2021-06-22,54.5400009155273,54.9300003051758,54.0699996948242,54.8899993896484,1695400,44.7809371948242
2021-06-23,55.25,56.8699989318848,54.939998626709,56.439998626709,1993600,46.0454750061035
2021-06-24,56.8800010681152,57.5699996948242,56,56.9000015258789,2422500,46.4207572937012
2021-06-25,57.189998626709,57.3400001525879,55.3300018310547,55.4199981689453,1624700,45.2133293151855
2021-06-28,55.5800018310547,56.6100006103516,55.0200004577637,56.2999992370605,1489700,45.9312591552734
2021-06-29,56.7400016784668,59.3199996948242,56.5299987792969,59.3199996948242,3227500,48.3950691223145
2021-06-30,59.1100006103516,60,58.0800018310547,59.5499992370605,3376400,48.582706451416
2021-07-01,59.7900009155273,59.7900009155273,58.1199989318848,58.3499984741211,1817200,47.6037101745605
2021-07-02,58.9099998474121,60.4700012207031,58.7200012207031,60,2079600,48.9498329162598
2021-07-05,59.5999984741211,61.75,59.4000015258789,61.060001373291,1946600,49.8146133422852
2021-07-06,61.0999984741211,61.4799995422363,58.5999984741211,59.0200004577637,2187800,48.150318145752
2021-07-07,59.5999984741211,59.5999984741211,57.6500015258789,58.8300018310547,2197700,47.9953155517578
2021-07-08,57.0800018310547,58.5800018310547,56.5499992370605,58.3899993896484,2637800,47.636344909668
2021-07-12,58.7000007629395,60.7400016784668,58.5,60.4000015258789,2282100,49.2761650085449
2021-07-13,60.5800018310547,61.9000015258789,59.2299995422363,59.7999992370605,1978400,48.7866668701172
2021-07-14,60.5400009155273,62.8199996948242,59.8300018310547,62.560001373291,3377700,51.0383605957031
2021-07-15,62.1300010681152,63.7900009155273,61.7400016784668,62.0900001525879,2932600,50.6549186706543
2021-07-16,61.939998626709,63,59.939998626709,60.4300003051758,2316000,49.3006401062012
2021-07-19,59.5999984741211,59.5999984741211,58.2200012207031,59.3800010681152,2305200,48.4440231323242
2021-07-20,59.5099983215332,60.689998626709,58.5200004577637,60.1100006103516,2823600,49.0395774841309
2021-07-21,60,63,59.7799987792969,62.8699989318848,2810900,51.2912673950195
2021-07-22,62.6500015258789,63.7799987792969,62.1699981689453,62.4000015258789,2106700,50.9078254699707
2021-07-23,62.4099998474121,62.7400016784668,58.7599983215332,58.9300003051758,3412000,48.0768928527832
2021-07-26,59.2400016784668,60.6399993896484,58.2700004577637,60.25,1985200,49.1537895202637
2021-07-27,59.7999992370605,60,57.0800018310547,58,2378200,47.318172454834
2021-07-28,58.5099983215332,59.4599990844727,58.310001373291,59.0999984741211,2197500,48.2155838012695
2021-07-29,59.0900001525879,60.2000007629395,58.810001373291,59.3600006103516,1787200,48.4277000427246
2021-07-30,58.6599998474121,59.1500015258789,57.3699989318848,57.75,1844200,47.1142120361328
2021-08-02,57.2099990844727,58.9500007629395,56.7900009155273,58.2299995422363,2763600,47.5058135986328
2021-08-03,57.9799995422363,58.3899993896484,55.9000015258789,58.0200004577637,2329300,47.3344879150391
2021-08-04,57.4500007629395,58.3499984741211,56.5999984741211,57.8199996948242,1700300,47.1713218688965
2021-08-05,58.4300003051758,59.9599990844727,54.6699981689453,55.4099998474121,4213900,45.2051734924316
2021-08-06,55.4000015258789,56.7900009155273,55.2900009155273,56.4700012207031,1869000,46.0699501037598
2021-08-09,56.4900016784668,57.7999992370605,55.439998626709,57.0999984741211,1660400,46.5839233398438
2021-08-10,57.1500015258789,58.2799987792969,56.2000007629395,56.9900016784668,2315500,46.4941825866699
2021-08-11,56.9199981689453,57.3199996948242,56.0200004577637,56.7299995422363,1471800,46.2820701599121
2021-08-12,56.7799987792969,57.0800018310547,55.9000015258789,56.1399993896484,1620200,45.8007278442383
2021-08-13,55.9199981689453,56.6399993896484,55.5900001525879,56.4900016784668,1938100,46.0862693786621
2021-08-16,56.2900009155273,56.4799995422363,54.0400009155273,54.560001373291,2781500,44.51171875
2021-08-17,54.3499984741211,55.2299995422363,52.2200012207031,52.5,3067400,42.8311042785645
2021-08-18,52.8899993896484,56.2000007629395,52.8899993896484,54.7099990844727,4912100,44.6340866088867
2021-08-19,54.0099983215332,57.4900016784668,53.6100006103516,57.4599990844727,4224100,46.8776245117188
2021-08-20,56.1500015258789,59.1399993896484,56.1500015258789,58.5800018310547,2375900,47.7913589477539
2021-08-23,58.5900001525879,60.25,58.3899993896484,60.0800018310547,3106300,49.0151023864746
2021-08-24,60.3600006103516,61.4000015258789,60.1800003051758,60.4900016784668,1895900,49.3495903015137
2021-08-25,60.0699996948242,63.310001373291,59.7599983215332,62.8600006103516,4480400,51.2831077575684
2021-08-26,63.060001373291,63.2799987792969,61.4099998474121,61.6599998474121,2511800,50.3041114807129
2021-08-27,61.5900001525879,62.8499984741211,61.5900001525879,62.5999984741211,2687200,51.0709915161133
2021-08-30,62.689998626709,63.1199989318848,60.9300003051758,62.4900016784668,2645500,50.9812545776367
2021-08-31,62.5,65.9899978637695,62.4900016784668,65.9899978637695,8351500,53.8366584777832
2021-09-01,66.4800033569336,68.3899993896484,65.1500015258789,67.5800018310547,7097900,55.1338348388672
2021-09-02,67.0100021362305,68.0199966430664,65.9100036621094,67.0699996948242,4228200,54.7177543640137
2021-09-03,67.9800033569336,69.1600036621094,66.1999969482422,66.7799987792969,4837700,54.4811630249023
2021-09-06,66.870002746582,67.8499984741211,66.0199966430664,67.0699996948242,1608000,54.7177543640137
2021-09-08,66.5,67.879997253418,64.6500015258789,65.2799987792969,4315300,53.2574195861816
2021-09-09,65.8000030517578,67.8499984741211,65.1999969482422,67.0800018310547,3700900,54.7259140014648
2021-09-10,68.0899963378906,68.5500030517578,67.0299987792969,67.1999969482422,2815100,54.8238143920898
2021-09-13,68.0899963378906,68.4000015258789,66.9100036621094,67.4000015258789,1756200,54.9869766235352
2021-09-14,68.4899978637695,70.3399963378906,68.4899978637695,69.4199981689453,4414600,56.634952545166
2021-09-15,69.7900009155273,70.5500030517578,69.0500030517578,70.1699981689453,3422100,57.246826171875
2021-09-16,69.5400009155273,70.4000015258789,68.5999984741211,69.4899978637695,2929500,56.6920585632324
2021-09-17,69.3399963378906,69.6900024414062,65.6999969482422,66.0100021362305,4992900,53.8529777526855
2021-09-20,62.7900009155273,63.189998626709,57.9000015258789,58.3899993896484,8070500,47.636344909668
2021-09-21,59.4000015258789,60.5999984741211,58.0999984741211,58.4599990844727,2798500,47.6934547424316
2021-09-22,59.1199989318848,60.5999984741211,57.1599998474121,57.25,4001700,46.7063026428223
2021-09-23,57.560001373291,57.9700012207031,56,56.5999984741211,3595000,46.1760063171387
2021-09-24,56.1399993896484,58.4300003051758,55.4300003051758,57.9599990844727,2941800,47.2855415344238
2021-09-27,57.75,59,57,57.4700012207031,3141800,46.8857803344727
2021-09-28,57.4700012207031,58.9900016784668,55.5400009155273,55.7299995422363,3565700,45.466236114502
2021-09-29,56.4599990844727,61.7299995422363,56.3699989318848,60.7799987792969,6206700,49.5861778259277
2021-09-30,61.560001373291,62.1100006103516,59.0099983215332,59.3400001525879,4848000,48.4113845825195
2021-10-01,59.7099990844727,60.25,58.4000015258789,59.2799987792969,2622200,48.362434387207
2021-10-04,59.5099983215332,59.7400016784668,57.7999992370605,58.9099998474121,2349900,48.0605773925781
2021-10-05,59.0299987792969,61.8699989318848,58.9500007629395,59.6800003051758,2730400,48.6887664794922
2021-10-06,58.939998626709,59.0900001525879,56.5,57,4015300,46.5023422241211
2021-10-07,57.5999984741211,59.1100006103516,56.5999984741211,56.6399993896484,2767300,46.2086448669434
2021-10-08,57.1800003051758,58.8899993896484,56.9099998474121,57.8899993896484,2348100,47.2284317016602
2021-10-11,58.1800003051758,58.1800003051758,56,56.5099983215332,2211200,46.1025848388672
2021-10-13,56.7700004577637,59.4799995422363,56.0099983215332,58.7099990844727,2763100,47.8974113464355
2021-10-14,59,59.3400001525879,57.0499992370605,57.75,1891700,47.1142120361328
2021-10-15,57.6399993896484,59.5499992370605,57.6199989318848,58.9300003051758,2071200,48.0768928527832
2021-10-18,57.7400016784668,59.75,57.7400016784668,59.1599998474121,1875700,48.2645378112793
2021-10-19,58.1699981689453,59.0800018310547,57.1300010681152,57.4900016784668,2066800,46.902099609375
2021-10-20,57.75,59.7200012207031,56.7999992370605,59.2900009155273,3049600,48.3705940246582
2021-10-21,58.3899993896484,58.8899993896484,55.3199996948242,56.9599990844727,2839700,46.4697074890137
2021-10-22,56.5499992370605,56.5499992370605,53.1100006103516,54.8699989318848,4000800,44.7646217346191
2021-10-25,55.4099998474121,56.9799995422363,55.060001373291,56.0299987792969,1733800,45.7109832763672
2021-10-26,55.9599990844727,58.3699989318848,54.3800010681152,57.0299987792969,3599700,46.5268173217773
2021-10-27,57.1800003051758,57.7799987792969,55.7000007629395,56.9599990844727,2415500,46.4697074890137
2021-10-28,56.7299995422363,57.4799995422363,55.3699989318848,56.4300003051758,2571400,46.0373191833496
2021-10-29,56.6699981689453,56.6699981689453,54.1399993896484,54.4599990844727,1708800,44.4301300048828
2021-11-01,55.1399993896484,55.1399993896484,53.1699981689453,53.6500015258789,2651100,43.7693099975586
2021-11-03,53.5999984741211,54.8800010681152,52.2200012207031,54.1199989318848,2833800,44.1527481079102
2021-11-04,54.1100006103516,56.0099983215332,52.5400009155273,53.2299995422363,1803900,43.4266624450684
2021-11-05,53.8400001525879,55.3600006103516,53.4099998474121,54.689998626709,1979600,44.6177711486816
2021-11-08,54.5999984741211,57.5,54.2799987792969,55.7900009155273,2377700,45.5151863098145
2021-11-09,55.7299995422363,57.4799995422363,55.5,56.2999992370605,1861500,45.9312591552734
2021-11-10,55,55,49.25,49.6100006103516,10288800,40.4733543395996
2021-11-11,50.5200004577637,52.0999984741211,47.9000015258789,48.1500015258789,6016800,39.2822418212891
2021-11-12,48.1500015258789,49.1699981689453,47.3400001525879,48.5,2943200,39.5677833557129
2021-11-16,48.9700012207031,50,48.1500015258789,48.2000007629395,3266900,39.3230361938477
2021-11-17,48.75,49.2700004577637,45.8499984741211,46.2099990844727,3020800,37.6995277404785
2021-11-18,46.4599990844727,48.0800018310547,45.9599990844727,46.5900001525879,2829100,38.0095443725586
2021-11-19,46.5900001525879,47.7400016784668,46.0900001525879,47.1599998474121,1253500,38.4745674133301
2021-11-22,47.1500015258789,48.7099990844727,46.8800010681152,46.9799995422363,1405900,38.3277168273926
2021-11-23,47.439998626709,50.5900001525879,47.4000015258789,50.1199989318848,3129800,40.8894271850586
2021-11-24,49.810001373291,51.5499992370605,49.2599983215332,51.060001373291,2154300,41.656307220459
2021-11-25,51.3800010681152,52.2799987792969,50.6599998474121,51.7900009155273,1832900,42.2518615722656
2021-11-26,50.4900016784668,50.9000015258789,49.560001373291,50.3600006103516,1425600,41.0852279663086
2021-11-29,51.1699981689453,53.4199981689453,50.939998626709,52.2000007629395,2951600,42.586353302002
2021-11-30,51.8800010681152,52.7900009155273,48.810001373291,50.0499992370605,5859200,40.8323211669922
2021-12-01,51.2999992370605,54.5800018310547,51.0999984741211,52.7799987792969,6219100,43.0595359802246
2021-12-02,54.5,57.939998626709,52.5999984741211,57.7999992370605,9410900,47.1550064086914
2021-12-03,58.1599998474121,62.1300010681152,58.0299987792969,60.5,6764700,49.3577499389648
2021-12-06,61.75,66.9199981689453,61.6300010681152,66.4000015258789,7251400,54.1711502075195
2021-12-07,69,69.6600036621094,66.0100021362305,66.5800018310547,7088900,54.318000793457
2021-12-08,67.0999984741211,67.6500015258789,64.8300018310547,65.5400009155273,5997900,53.4695320129395
2021-12-09,56.5999984741211,56.5999984741211,53.4500007629395,54,6999400,49.7811584472656
2021-12-10,54.25,55.1399993896484,53.75,54.2000007629395,2797900,49.9655380249023
2021-12-13,54.8899993896484,56.3199996948242,53.2299995422363,53.7599983215332,3172800,49.5599098205566
2021-12-14,54.0900001525879,54.3899993896484,51.8300018310547,52.5299987792969,3658400,48.4260063171387
2021-12-15,52.9500007629395,55.9900016784668,52.6500015258789,55.7799987792969,4413900,51.4220924377441
2021-12-16,57,57.7200012207031,54.5,55.4500007629395,4876500,51.1178779602051
2021-12-17,54.9599990844727,57.060001373291,54.5099983215332,55.189998626709,3939900,50.8781890869141
2021-12-20,54.9000015258789,55.7700004577637,54.0699996948242,55.4500007629395,2972500,51.1178779602051
2021-12-21,56,56.6100006103516,55.4199981689453,56.0499992370605,1587300,51.6710014343262
2021-12-22,56.2700004577637,58,55.8400001525879,56.5999984741211,3220700,52.1780281066895
2021-12-23,56.5999984741211,58.25,56.3899993896484,57.2400016784668,3055300,52.7680320739746
2021-12-27,57.689998626709,57.689998626709,56.6599998474121,57.3699989318848,1744300,52.8878746032715
2021-12-28,57.4900016784668,57.9300003051758,56.810001373291,57.2900009155273,1077600,52.8141250610352
2021-12-29,57.3899993896484,58.0299987792969,56.9900016784668,57.2900009155273,1255500,52.8141250610352
2021-12-30,57.5800018310547,58.9500007629395,57.2000007629395,57.6300010681152,3484200,53.1275634765625
2022-01-03,57.9199981689453,59.1500015258789,56.189998626709,56.8400001525879,3446400,52.399284362793
2022-01-04,57.2400016784668,57.2400016784668,55.4599990844727,56.4799995422363,2332300,52.0674095153809
2022-01-05,55.3400001525879,56.5499992370605,53.5200004577637,53.7700004577637,2979500,49.5691337585449
2022-01-06,53.6800003051758,54.2000007629395,51.8600006103516,52.8899993896484,3001800,48.7578811645508
2022-01-07,53.1199989318848,53.7999992370605,52.2400016784668,52.7400016784668,1911200,48.6196060180664
2022-01-10,52.4700012207031,54.4199981689453,52.4700012207031,53.5800018310547,2802900,49.3939781188965
2022-01-11,53.5299987792969,54.1500015258789,52.4199981689453,52.939998626709,2246600,48.8039741516113
2022-01-12,52.9799995422363,53.7799987792969,52.4199981689453,53.1500015258789,2248100,48.9975738525391
2022-01-13,52.9000015258789,54.5400009155273,51.9500007629395,52.0499992370605,2750400,47.9835090637207
2022-01-14,52.2999992370605,52.8600006103516,50.4099998474121,52.1599998474121,2833400,48.0849151611328
2022-01-17,51.7700004577637,52.0999984741211,48.4700012207031,48.6500015258789,5398300,44.8491401672363
2022-01-18,48.3899993896484,49.5,47.8600006103516,49.1300010681152,3448300,45.2916412353516
2022-01-19,49.6500015258789,51.060001373291,49.2000007629395,49.2000007629395,3851100,45.3561706542969
2022-01-20,49.2000007629395,50.0900001525879,49.0699996948242,49.189998626709,2485900,45.3469467163086
2022-01-21,48.9799995422363,49.7999992370605,48.1300010681152,48.2000007629395,3151600,44.4342994689941
2022-01-24,47.8199996948242,50,46.8199996948242,49.9500007629395,3804900,46.0475769042969
2022-01-25,49.5999984741211,50.5400009155273,48.3499984741211,49.8800010681152,4052200,45.9830436706543
2022-01-26,50.5,51.5499992370605,47.6500015258789,47.7999992370605,5249200,44.065544128418
2022-01-27,48,48.9199981689453,45.7099990844727,46.5099983215332,8718900,42.8763275146484
2022-01-28,50.3600006103516,51.5499992370605,49.3899993896484,50,14379800,46.0936698913574
2022-01-31,49.5299987792969,50.2200012207031,48.5200004577637,49.1699981689453,4148500,45.3285102844238
2022-02-01,49.2599983215332,51.5900001525879,49.2599983215332,51.3600006103516,4121800,47.3474159240723
2022-02-02,51.4900016784668,51.7099990844727,50.5299987792969,51.0400009155273,2719500,47.052417755127
2022-02-03,51.189998626709,52.3300018310547,50.9000015258789,51.3800010681152,3194700,47.365852355957
